,Aspect ratio,Countour area,R average,G average,B average,R 0.25 % quantile,G 0.25 % quantile,B 0.25 % quantile,R 97.5 % quantile,G 97.5 % quantile,B 97.5 % quantile,Class
1494,1.2682926829268293,7675.5,223.6477598852041,222.49011479591837,224.0983737244898,45.0,45.0,50.0,246.0,246.0,246.0,1.0
1495,0.9122807017543859,4894.5,215.1111288265306,214.2764668367347,215.1334303252551,44.0,42.0,49.0,230.0,230.0,230.0,2.0
1496,0.6993006993006993,4444.5,187.65397799744898,185.3809191645408,186.81519052933675,78.0,43.0,65.0,197.0,197.0,197.0,4.0
1497,0.9538461538461539,5600.0,214.25928730867346,212.1266940369898,213.05943080357142,87.375,51.0,70.0,228.0,228.0,232.0,4.0
1498,1.0129870129870129,3403.0,240.59418845663265,244.3493502869898,243.1505500637755,75.0,72.0,73.0,252.0,252.0,255.0,0.0
1499,0.6947368421052632,2788.0,193.70876514668367,192.29390545280611,193.14636479591837,102.0,59.0,86.0,201.0,201.0,201.0,4.0
1500,0.8706896551724138,4955.5,192.31114477040816,190.1390306122449,191.46486367984693,82.0,44.0,65.0,202.0,202.0,202.0,4.0
1501,1.6333333333333333,6898.5,224.94126674107142,220.64891581632654,225.04187260841837,55.0,55.0,73.0,242.0,242.0,243.0,2.0
1502,1.011111111111111,3125.0,235.76179846938774,234.52507174744898,235.79239078443877,66.0,60.0,69.0,246.0,246.0,246.0,0.0
1503,0.60625,8203.0,226.6754823022959,223.27889827806123,225.99607382015307,58.0,48.0,55.0,248.0,248.0,248.0,3.0
1504,1.1376811594202898,8085.5,202.63155691964286,200.6111288265306,202.20581552933675,53.0,41.0,50.0,220.0,220.0,220.0,3.0
1505,0.9367088607594937,3604.0,243.4684510522959,243.9031210140306,243.43566645408163,79.0,76.0,79.0,253.0,253.0,255.0,0.0
1506,0.844311377245509,10407.5,214.7527303890306,211.91458067602042,214.3429328762755,45.0,40.0,44.0,240.0,240.0,240.0,3.0
1507,0.8,4378.5,214.1403260522959,211.2277981505102,213.02618781887756,80.0,44.0,61.0,226.0,226.0,226.0,4.0
1508,1.4536082474226804,7261.5,223.1007453762755,223.3641581632653,223.19903938137756,33.0,42.0,37.0,245.0,245.0,246.0,1.0
1509,0.7321428571428571,5540.0,219.96542171556123,218.22297512755102,219.63536352040816,64.0,52.375,62.0,236.0,236.0,236.0,3.0
1510,1.1515151515151516,3451.0,209.0901028380102,207.03780691964286,208.2960578762755,105.0,55.0,87.0,218.0,218.0,218.0,4.0
1511,0.9012345679012346,2775.5,238.40088887117346,237.9798509247449,238.2482063137755,69.0,61.0,64.0,249.0,249.0,249.0,0.0
1512,1.028169014084507,3282.5,233.86973852040816,233.47313456632654,233.7370057397959,60.0,54.0,55.0,244.0,244.0,244.0,0.0
1513,0.7909604519774012,9026.0,220.59568319515307,219.05454799107142,221.06540975765307,40.0,41.0,45.375,243.0,243.0,247.0,2.0
1514,1.6842105263157894,7001.5,212.9534239477041,210.95294563137756,212.16454081632654,51.0,46.0,48.0,236.0,236.0,236.0,3.0
1515,0.6696428571428571,3113.0,238.5813137755102,236.8264309630102,238.79545998086735,79.0,72.0,86.0,250.0,250.0,250.0,0.0
1516,1.3865546218487395,8158.5,220.5501036352041,220.19862085459184,220.69082828443877,35.0,44.0,41.0,246.0,246.0,246.0,1.0
1517,1.042857142857143,2339.0,234.6417012117347,233.6517259247449,234.8563456632653,64.0,64.0,73.0,245.0,245.0,245.0,0.0
1518,0.7807017543859649,3157.0,205.07467713647958,203.1096340880102,204.27732382015307,106.0,54.0,88.0,214.0,214.0,214.0,4.0
1519,1.4173913043478261,10527.0,213.5266262755102,211.029296875,213.22018494897958,50.0,46.0,50.0,238.0,238.0,238.0,3.0
1520,0.7019230769230769,4621.0,210.3288026147959,207.30233577806123,209.06251992984693,104.0,56.0,85.0,219.0,219.0,219.0,4.0
1521,0.6643356643356644,5674.0,227.38671875,226.27572943239795,226.90585140306123,66.0,62.0,64.375,242.0,242.0,242.0,1.0
1522,1.0975609756097562,2717.0,245.3390266262755,245.0655293367347,245.33107461734693,90.0,88.0,89.0,253.0,253.0,253.0,0.0
1523,0.5535714285714286,7965.0,189.39538823341837,187.65668845663265,189.09213568239795,47.0,37.0,45.0,206.0,206.0,206.0,3.0
1524,1.0,9834.5,220.2882852359694,218.0712292729592,220.63849250637756,39.0,40.0,45.0,247.0,247.0,250.0,2.0
1525,0.6636363636363637,2907.5,219.36310188137756,217.6692442602041,218.6086575255102,101.0,58.0,83.0,228.0,228.0,228.0,4.0
1526,0.5911602209944752,9318.0,215.96037946428572,213.16464046556123,215.4177096619898,60.0,54.0,59.0,239.0,239.0,239.0,3.0
1527,0.6037735849056604,4768.0,194.48078762755102,192.82764668367346,194.37007732780611,72.0,44.0,63.0,206.0,206.0,208.0,4.0
1528,1.1546391752577319,5157.0,232.7957987882653,232.66049505739795,232.49396125637756,49.0,55.0,48.0,249.0,249.0,249.0,1.0
1529,1.0827586206896551,8263.5,225.4746691645408,224.22233737244898,225.94866071428572,48.0,48.0,54.0,246.0,246.0,247.0,1.0
1530,1.3661971830985915,2625.5,244.40433673469389,244.4909518494898,244.62683354591837,86.0,91.0,93.0,252.0,252.0,253.0,0.0
1531,0.7948717948717948,10097.0,220.21326929209184,218.0216438137755,220.60277822066325,39.0,40.0,44.375,246.0,246.0,250.0,2.0
1532,0.9782608695652174,3498.5,207.4625916772959,205.3474968112245,206.67191485969389,116.0,66.0,99.0,216.0,216.0,216.0,4.0
1533,0.9464285714285714,5009.0,232.2562181122449,231.74406090561226,232.0966796875,59.0,60.0,59.0,247.0,247.0,247.0,0.0
1534,0.5631067961165048,2889.0,240.7490234375,240.18670280612244,240.49998007015307,75.0,68.0,70.0,250.0,250.0,250.0,0.0
1535,0.71900826446281,4896.5,237.97875478316325,238.50767299107142,238.05743781887756,61.0,69.0,60.0,252.0,252.0,253.0,1.0
1536,0.9345238095238095,8821.5,222.77479272959184,219.28374123086735,222.34341119260205,58.0,48.0,66.0,245.0,245.0,249.0,2.0
1537,0.6634615384615384,4187.0,227.33384486607142,226.82364078443877,227.05311304209184,63.0,60.0,62.0,242.0,242.0,242.0,1.0
1538,0.9562043795620438,6809.5,184.77576929209184,183.45021524234693,184.33553890306123,53.0,29.0,39.0,201.0,201.0,204.0,4.0
1539,0.8247422680412371,4164.5,241.41332509566325,244.2772839604592,242.61411830357142,78.0,87.0,77.0,254.0,254.0,255.0,1.0
1540,0.8117647058823529,7570.5,188.35092474489795,185.98820153061226,187.65178571428572,64.0,34.0,49.0,200.0,200.0,201.0,4.0
1541,0.6383928571428571,9146.0,186.60287786989795,185.05359135841837,186.12199059311226,55.0,31.0,42.0,203.0,203.0,206.0,4.0
1542,0.96875,3332.5,237.6629862882653,236.0954440369898,238.05307318239795,70.0,62.0,70.0,248.0,248.0,247.0,0.0
1543,0.9514563106796117,3614.5,208.89034598214286,206.79727359693877,208.09239477040816,115.0,65.0,97.0,217.0,217.0,217.0,4.0
1544,0.7625,1702.0,242.51122050382654,241.9690489477041,242.27961575255102,117.0,102.0,109.0,249.0,249.0,249.0,0.0
1545,1.0745341614906831,10748.0,219.5696946747449,216.37476084183675,218.99822624362244,56.0,50.0,55.0,245.0,245.0,246.0,3.0
1546,0.9213483146067416,2861.0,244.98054846938774,245.6143176020408,244.96436543367346,93.0,86.0,88.0,253.0,253.0,255.0,0.0
1547,1.008849557522124,4413.5,241.9098573022959,242.98977598852042,241.87057557397958,72.0,68.0,70.0,253.0,253.0,255.0,0.0
1548,1.4848484848484849,2824.0,233.7100207270408,232.1972058354592,233.76841517857142,68.0,60.0,71.0,245.0,245.0,245.0,0.0
1549,1.1485148514851484,4550.5,220.8038105867347,217.21749441964286,219.57824457908163,80.0,41.0,60.0,233.0,233.0,234.0,4.0
1550,1.1896551724137931,8619.5,225.85744180484693,226.2567761479592,225.69575095663265,48.0,57.0,52.0,251.0,251.0,252.0,1.0
1551,1.514018691588785,10152.0,214.8311543367347,212.32975924744898,214.4837571747449,52.0,47.0,52.0,239.0,239.0,239.0,3.0
1552,0.9411764705882353,3549.5,240.57615194515307,241.8425741390306,240.94479432397958,69.0,65.0,66.0,253.0,253.0,255.0,0.0
1553,1.5316455696202531,4888.5,223.00671635841837,218.9480428890306,221.54129464285714,93.0,56.0,77.0,234.0,234.0,235.0,4.0
1554,0.5576923076923077,2096.5,198.0812539859694,198.0084901147959,198.3157884247449,131.0,102.0,123.375,208.0,208.0,211.0,4.0
1555,0.8859649122807017,5629.5,198.3905652104592,196.72279575892858,197.9713209502551,48.0,42.0,48.0,212.0,212.0,212.0,2.0
1556,0.6120689655172413,2816.5,243.0741589604592,242.0676419005102,243.49906329719389,90.375,81.0,89.0,251.0,251.0,251.0,0.0
1557,0.7008547008547008,5065.5,212.9873644770408,211.65272241709184,212.45216836734693,62.0,49.0,57.0,226.0,226.0,227.0,3.0
1558,1.0945945945945945,2653.0,241.32844387755102,241.0423509247449,241.38002232142858,88.375,85.0,91.0,251.0,251.0,251.0,0.0
1559,0.9139072847682119,7521.0,210.59574298469389,208.94226323341837,210.15906010841837,49.0,42.0,47.0,229.0,229.0,230.0,3.0
1560,0.6089108910891089,7613.5,204.32770647321428,201.33518016581633,204.3289022640306,38.0,40.0,56.0,223.0,223.0,224.0,2.0
1561,0.7777777777777778,2338.5,241.18124202806123,240.6265943877551,240.91430165816325,83.0,72.0,75.375,250.0,250.0,250.0,0.0
1562,0.6666666666666666,6574.0,226.07356106505102,224.76442920918367,225.57716836734693,64.0,61.0,62.0,242.0,242.0,243.0,1.0
1563,0.6633663366336634,8019.5,210.1436543367347,207.91579639668367,210.31198182397958,42.375,41.0,47.0,233.0,233.0,236.0,2.0
1564,0.96875,2752.0,242.23090720663265,241.52347735969389,242.96432557397958,98.0,112.0,99.0,250.0,250.0,250.0,1.0
1565,1.7916666666666667,8393.0,214.50251116071428,212.66466039540816,214.0406568877551,51.0,45.0,50.0,236.0,236.0,236.0,3.0
1566,1.0538461538461539,8306.0,220.88869180484693,219.8406210140306,220.6663743622449,46.0,51.0,50.0,242.0,242.0,243.0,1.0
1567,1.0405405405405406,3206.5,210.67811304209184,208.3356784119898,209.7080078125,88.0,38.0,69.0,220.0,220.0,220.0,4.0
1568,1.0932203389830508,7945.0,213.79631696428572,211.68833705357142,213.03750797193877,50.0,43.0,47.0,236.0,236.0,236.0,3.0
1569,0.7678571428571429,5705.5,217.70418128188774,215.89207987882654,217.0284797512755,54.0,45.0,50.0,234.0,234.0,234.0,3.0
1570,1.030612244897959,5084.5,227.1173867984694,224.9494778380102,227.41619499362244,49.0,50.0,59.0,244.0,244.0,245.0,2.0
1571,0.8279569892473119,11493.0,217.16081393494898,210.84510522959184,216.28194754464286,43.0,39.0,49.0,246.0,246.0,249.0,2.0
1572,0.9278350515463918,3628.0,245.64285714285714,245.3767538265306,245.59422831632654,95.0,96.0,94.0,254.0,254.0,254.0,0.0
1573,0.5918367346938775,2288.5,246.7274394132653,246.9397520727041,246.86916055484693,107.0,106.0,111.0,253.0,253.0,255.0,0.0
1574,0.5363636363636364,2623.5,217.7360291772959,217.41517857142858,217.60110411352042,69.0,62.0,64.0,226.0,226.0,226.0,0.0
1575,0.703125,4417.5,224.27299904336735,222.6139588647959,223.96382732780611,64.0,56.0,66.0,237.0,237.0,237.0,2.0
1576,0.44642857142857145,6134.0,198.97165975765307,197.28296396683675,197.6087571747449,71.0,41.0,58.0,212.0,212.0,215.0,4.0
1577,0.8842592592592593,9084.5,177.1828762755102,176.6238639987245,176.9713209502551,80.0,53.0,74.0,188.0,188.0,191.0,4.0
1578,0.6358024691358025,5796.5,227.39028619260205,225.31204161352042,227.11798469387756,64.0,50.375,62.0,243.0,243.0,243.0,3.0
1579,0.5928571428571429,3405.5,194.09978874362244,192.39225924744898,193.4976881377551,96.0,51.0,79.0,202.0,202.0,202.0,4.0
1580,0.7073170731707317,2328.5,233.35008769132654,232.94744499362244,233.19096779336735,81.0,72.0,77.0,244.0,244.0,244.0,0.0
1581,1.3444444444444446,4787.5,232.5028698979592,232.36784518494898,232.23068797831633,49.0,55.0,48.0,248.0,248.0,249.0,1.0
1582,0.5191256830601093,9487.0,214.45346380739795,211.64702248086735,213.8941725127551,59.0,51.0,58.0,238.0,238.0,238.0,3.0
1583,1.390625,10590.5,213.39399314413265,211.05502630739795,213.1813416772959,50.0,46.0,51.0,237.0,237.0,237.0,3.0
1584,1.1666666666666667,3854.0,199.22803730867346,196.82854352678572,198.3563456632653,94.0,49.0,79.0,208.0,208.0,208.0,4.0
1585,1.1596638655462186,7413.0,214.0525749362245,211.8349609375,213.77433434311226,59.0,49.0,56.0,231.0,231.0,231.0,3.0
1586,1.0384615384615385,3068.0,227.42153619260205,227.1491549744898,227.47098214285714,62.0,59.0,61.0,241.0,241.0,241.0,0.0
1587,1.1764705882352942,9816.0,215.14676339285714,212.87446189413265,214.86234454719389,52.0,47.0,52.0,237.0,237.0,237.0,3.0
1588,0.8787878787878788,5514.0,222.74709024234693,221.18439094387756,222.17430644132654,62.0,52.0,58.0,237.0,237.0,237.0,3.0
1589,1.3431372549019607,5935.5,214.8282246492347,212.92215401785714,214.0955038265306,54.0,49.0,51.0,236.0,236.0,236.0,3.0
1590,1.2352941176470589,7580.0,226.15272241709184,225.4898756377551,225.98142538265307,60.0,60.0,60.0,248.0,248.0,248.0,1.0
1591,1.0192307692307692,5082.5,237.96432557397958,240.23064811862244,238.10606664540816,55.0,63.0,54.0,252.0,252.0,255.0,1.0
1592,0.6116071428571429,8345.0,196.08181202168367,193.89395328443877,194.63462611607142,65.0,37.0,49.0,211.0,211.0,214.0,4.0
1593,1.096774193548387,3677.0,237.08484135841837,236.81411431760205,236.78774713010205,66.0,66.0,62.0,249.0,249.0,249.0,1.0
1594,1.178294573643411,7493.5,213.1084980867347,209.65832270408163,213.0418327487245,47.0,45.0,61.0,232.0,232.0,234.0,2.0
1595,1.3298969072164948,6219.5,214.19009088010205,212.09628109056123,213.88376913265307,60.0,50.0,58.0,231.0,231.0,231.0,3.0
1596,1.2846153846153847,9189.0,217.9707629145408,215.93801817602042,218.1953722895408,38.0,38.0,44.0,245.0,245.0,248.0,2.0
1597,0.9333333333333333,7282.0,223.13536352040816,222.28981983418367,222.61690848214286,51.0,53.0,51.0,244.0,244.0,244.0,1.0
1598,0.8758620689655172,6951.0,210.73666693239795,208.70846619897958,210.30795599489795,67.0,53.0,63.0,226.0,226.0,226.0,3.0
1599,1.5,9526.5,219.66366390306123,214.57603236607142,218.93474968112244,47.0,39.0,54.0,245.0,245.0,249.0,2.0
1600,0.8817204301075269,3286.5,241.32421875,244.03820551658163,242.96432557397958,76.0,74.0,74.0,253.0,253.0,255.0,0.0
1601,0.7724137931034483,6369.5,230.23840082908163,229.0036073022959,229.89106345663265,60.0,55.0,59.0,247.0,247.0,247.0,3.0
1602,0.583941605839416,4392.5,216.27541055484693,215.70591517857142,216.14096380739795,54.0,51.0,55.0,230.0,230.0,230.0,2.0
1603,0.8596491228070176,4494.5,224.74988042091837,223.0040656887755,224.30215640943877,63.0,53.0,63.0,238.0,238.0,238.0,2.0
1604,1.5737704918032787,2988.0,227.9696667729592,227.6168885522959,228.0123365752551,73.0,69.0,75.0,240.0,240.0,240.0,0.0
1605,1.6633663366336633,9103.0,219.30813536352042,213.77588887117346,218.57296316964286,55.0,50.0,62.0,243.0,243.0,244.0,2.0
1606,0.6442953020134228,5978.0,217.99467873086735,215.49655213647958,218.30440848214286,52.0,51.0,65.0,234.0,234.0,235.0,2.0
1607,0.6372549019607843,3461.0,217.86607142857142,216.11623086734693,217.0993502869898,90.0,56.0,75.0,228.0,228.0,228.0,4.0
1608,1.3300970873786409,6223.5,213.271484375,211.20557637117346,213.03364158163265,57.0,48.0,56.0,230.0,230.0,231.0,3.0
1609,1.2644628099173554,8840.5,221.0526347257653,220.98481345663265,221.4686902104592,35.0,47.0,44.0,247.0,247.0,247.0,1.0
1610,1.0902777777777777,9546.0,223.17879065688774,221.33529974489795,222.39819834183675,52.0,53.0,52.0,246.0,246.0,247.0,1.0
1611,1.0576923076923077,10042.0,219.02186304209184,218.50187340561226,219.1126634247449,33.0,41.0,39.0,244.0,244.0,245.0,1.0
1612,1.3217391304347825,8543.5,219.02293925382654,218.54647640306123,218.77285953443877,36.0,40.0,37.0,245.0,245.0,245.0,1.0
1613,1.2705882352941176,4305.5,237.8352200255102,240.3682238520408,238.00422512755102,54.0,63.0,52.0,252.0,252.0,255.0,1.0
1614,0.8050847457627118,4671.5,197.00715481505102,194.13329081632654,195.98537149234693,91.0,48.0,75.0,207.0,207.0,207.0,4.0
1615,1.2586206896551724,7616.5,217.43947305484693,215.4571308992347,216.86280293367346,58.0,50.0,55.0,235.0,235.0,236.0,3.0
1616,1.1791044776119404,9725.5,223.5077128507653,220.40334024234693,223.04958545918367,60.0,54.0,59.0,246.0,246.0,247.0,3.0
1617,1.320754716981132,6681.5,210.19076849489795,208.18088329081633,209.78894292091837,64.0,50.0,61.0,226.0,226.0,226.0,3.0
1618,1.1162790697674418,6376.5,224.16687260841837,222.24561543367346,223.48684630102042,62.0,53.0,58.0,241.0,241.0,241.0,3.0
1619,0.972972972972973,2616.0,241.59568319515307,241.33478156887756,241.6960897640306,93.0,89.0,95.0,251.0,251.0,251.0,0.0
1620,1.0583333333333333,6865.5,215.65774473852042,213.43122209821428,215.39750079719389,61.0,50.0,59.0,233.0,233.0,233.0,3.0
1621,0.9736842105263158,5217.0,229.46169483418367,229.26967075892858,229.16745057397958,38.0,43.0,37.0,247.0,247.0,247.0,1.0
1622,0.47368421052631576,2894.5,242.1218710140306,241.29571906887756,241.78549505739795,79.0,68.0,72.0,252.0,252.0,252.0,0.0
1623,0.7207207207207207,2804.0,239.70125159438774,238.99180883290816,240.62266820790816,87.0,105.375,91.0,248.0,248.0,248.0,1.0
1624,1.0068493150684932,7466.5,213.91557716836735,213.7832629145408,214.29848931760205,39.0,45.375,47.0,236.0,236.0,236.0,1.0
1625,1.3617021276595744,7116.5,217.8320910395408,217.54705436862244,217.89945392219389,44.0,46.0,45.0,243.0,243.0,243.0,1.0
1626,1.1132075471698113,5316.0,232.53655133928572,232.30179767219389,232.12248883928572,49.0,55.0,47.0,249.0,249.0,249.0,1.0
1627,0.7577639751552795,8255.0,217.86541374362244,213.66137197066325,217.60799984056123,53.0,45.0,63.0,239.0,239.0,243.0,2.0
1628,0.7134502923976608,6635.0,222.73060825892858,220.27004942602042,223.15764508928572,45.0,45.0,54.0,241.0,241.0,243.0,2.0
1629,0.7052023121387283,9570.5,215.20940290178572,212.87739158163265,215.03097098214286,52.0,47.0,53.0,236.0,236.0,236.0,3.0
1630,1.1081081081081081,7415.5,218.7404934630102,216.58009805484693,217.99278539540816,56.0,50.0,53.0,241.0,241.0,241.0,3.0
1631,1.0082644628099173,7112.0,220.86922034438774,219.25839046556123,220.6775350765306,46.0,48.0,51.0,239.0,239.0,239.0,2.0
1632,0.671875,5253.0,222.45368303571428,221.43614477040816,222.1809231505102,66.0,60.0,64.0,236.0,236.0,236.0,3.0
1633,0.9594594594594594,2773.0,238.03569435586735,237.60222018494898,237.87141262755102,66.0,61.0,63.375,249.0,249.0,249.0,0.0
1634,0.9609375,5959.5,225.67671795280611,224.91332509566325,225.19234295280611,57.0,57.0,55.0,244.0,244.0,244.0,1.0
1635,0.9634146341463414,2577.5,244.79428411989795,244.7453762755102,244.7477877869898,92.0,88.0,91.0,253.0,253.0,255.0,0.0
1636,1.0229885057471264,3099.5,245.75284996811226,245.5830078125,245.71613919005102,95.0,97.0,94.0,254.0,254.0,254.0,0.0
1637,0.56875,5087.0,223.40525350765307,221.87488042091837,223.9256218112245,66.0,62.0,77.0,237.0,237.0,239.0,2.0
1638,1.1521739130434783,8939.5,224.9442362882653,223.7468710140306,225.66033561862244,50.0,51.0,56.0,247.0,247.0,247.0,1.0
1639,1.0317460317460319,5245.5,221.14054528061226,219.1789102359694,221.03966039540816,64.0,59.0,68.0,235.0,235.0,236.0,2.0
1640,0.6947368421052632,3166.5,237.6407246492347,237.88745615433675,238.00659677933675,77.0,87.0,77.0,247.0,247.0,249.0,1.0
1641,0.8187919463087249,8142.0,218.10265864158163,214.66348453443877,217.73140545280611,52.0,45.0,62.0,240.0,240.0,243.0,2.0
1642,0.7008928571428571,7569.0,192.04530054209184,190.4870455994898,191.44929846938774,102.0,61.0,89.0,200.0,200.0,200.0,4.0
1643,0.8347107438016529,5518.5,222.69943797831633,220.58328683035714,221.89857700892858,63.0,55.0,59.0,242.0,242.0,242.0,3.0
1644,1.6041666666666667,7269.0,212.8507852359694,209.34767617984693,212.81076610331633,47.0,45.0,61.0,231.0,231.0,233.0,2.0
1645,1.3934426229508197,9889.0,217.2626953125,211.47102200255102,216.65658880739795,55.0,48.0,60.0,243.0,243.0,244.0,2.0
1646,0.8784530386740331,9144.5,223.69975685586735,222.6454081632653,222.96249202806123,54.0,55.0,53.0,247.0,247.0,248.0,1.0
1647,0.7295081967213115,5851.5,213.0445631377551,211.48110650510205,212.55002391581633,55.0,46.0,51.0,229.0,229.0,229.0,3.0
1648,1.3148148148148149,6355.5,221.82244499362244,222.373046875,222.1038145727041,30.0,40.0,34.0,244.0,244.0,244.0,1.0
1649,0.9789473684210527,3996.0,245.73828125,245.44812260841837,245.6728515625,96.0,97.0,95.0,254.0,254.0,254.0,0.0
1650,0.9,2075.0,225.75171396683675,225.19066884566325,225.8591757015306,69.0,67.0,72.0,234.0,234.0,234.0,0.0
1651,1.1504424778761062,5773.0,221.0329440369898,219.4998405612245,220.85212053571428,48.0,47.0,52.0,237.0,237.0,237.0,2.0
1652,1.1838235294117647,10523.5,192.38058035714286,190.0703125,191.7764269770408,35.0,31.0,35.0,218.0,218.0,218.0,3.0
1653,0.9636363636363636,10603.5,220.57712850765307,219.80835459183675,219.95750956632654,38.0,42.0,39.0,249.0,249.0,250.0,1.0
1654,0.8951612903225806,5934.5,197.66926419005102,194.8931959502551,196.61326132015307,72.0,38.0,53.0,210.0,210.0,210.0,4.0
1655,0.7538461538461538,6870.5,212.6279296875,211.00870934311226,212.14102359693877,55.0,45.0,51.0,229.0,229.0,230.0,3.0
1656,1.2361111111111112,3376.0,244.30112005739795,244.74463887117346,244.96334901147958,82.0,80.0,82.0,254.0,254.0,255.0,0.0
1657,0.9864864864864865,2466.0,241.36439732142858,241.11658960459184,241.47118144132654,92.0,88.0,94.375,250.0,250.0,250.0,0.0
1658,0.9587628865979382,3265.0,242.05562420280611,242.00671635841837,242.02700494260205,64.0,65.0,64.0,252.0,252.0,254.0,0.0
1659,0.5669642857142857,9421.0,196.9952766262755,195.4657605229592,196.08641581632654,71.0,41.0,58.0,212.0,212.0,215.0,4.0
1660,0.8899082568807339,6182.5,219.01199776785714,217.0008769132653,218.25964604591837,59.0,50.0,55.0,238.0,238.0,238.0,3.0
1661,0.8131868131868132,2645.0,217.95294563137756,216.35030691964286,217.2461535395408,96.0,58.0,81.0,226.0,226.0,226.0,4.0
1662,0.75,3232.5,210.83621651785714,210.17227359693877,210.96723533163265,56.0,53.0,58.0,222.0,222.0,221.0,0.0
1663,1.380281690140845,3642.0,235.0427694515306,234.7293925382653,234.7369459502551,60.0,62.0,58.0,248.0,248.0,248.0,1.0
1664,0.9875,3226.5,227.02475286989795,226.7683952487245,227.0407166772959,62.0,58.375,62.0,240.0,240.0,240.0,0.0
1665,0.5625,6524.0,203.01803651147958,200.98577008928572,203.17081871811226,46.0,43.0,55.0,218.0,218.0,218.0,2.0
1666,0.9069767441860465,3557.5,236.78573421556123,236.55532525510205,236.72592474489795,60.0,64.0,60.0,248.0,248.0,248.0,0.0
1667,1.4050632911392404,3683.5,230.62131297831633,230.91472018494898,230.49447943239795,60.0,70.0,59.0,245.0,245.0,245.0,1.0
1668,1.263157894736842,5180.0,214.13277264030611,210.8405213647959,213.00261080994898,82.0,45.0,62.0,226.0,226.0,227.0,4.0
1669,1.2459016393442623,8263.0,225.02562978316325,223.50464365433675,225.40112802933675,45.0,44.0,51.0,248.0,248.0,251.0,2.0
1670,1.3416666666666666,8656.0,220.07934072066325,219.63345025510205,220.03657126913265,41.0,42.0,41.0,246.0,246.0,246.0,1.0
1671,0.5823529411764706,8063.0,227.16808832908163,224.12511957908163,226.51114078443877,57.0,47.0,54.0,248.0,248.0,249.0,3.0
1672,0.967032967032967,4610.0,226.12326610331633,224.8460020727041,225.71095742984693,67.0,57.0,64.0,240.0,240.0,240.0,3.0
1673,0.6772151898734177,4523.5,202.1784518494898,200.4255221619898,201.47269610969389,101.0,55.0,86.0,211.0,211.0,211.0,4.0
1674,1.2615384615384615,9008.5,226.3538743622449,223.38424744897958,225.63333067602042,56.0,51.0,55.0,250.0,250.0,251.0,3.0
1675,0.5172413793103449,7096.0,185.5886678890306,184.60522959183675,185.70386240433675,52.0,32.0,42.0,198.0,198.0,199.0,4.0
1676,1.6634615384615385,8759.0,220.41619499362244,218.50593909438774,219.9227917729592,55.0,51.0,54.0,242.0,242.0,243.0,3.0
1677,1.7346938775510203,8609.5,228.4920878507653,228.93612484056123,227.54669563137756,57.0,55.0,55.0,251.0,251.0,255.0,3.0
1678,1.0687022900763359,7980.0,226.62573740433675,225.8106066645408,227.67145647321428,44.0,48.0,53.0,248.0,248.0,248.0,1.0
1679,0.6590909090909091,2317.5,240.66101323341837,239.93789859693877,241.36658960459184,96.0,105.0,95.0,249.0,249.0,249.0,1.0
1680,0.9915254237288136,6272.0,227.0323860012755,227.3280652104592,227.18459024234693,44.0,58.0,53.0,246.0,246.0,247.0,1.0
1681,0.893719806763285,9391.5,175.11563297193877,173.6632852359694,174.73489317602042,74.0,43.0,65.0,187.0,187.0,189.0,4.0
1682,1.7474747474747474,8229.0,219.85134327168367,217.50418526785714,219.05584343112244,56.0,52.0,54.0,244.0,244.0,244.0,3.0
1683,0.7184466019417476,3190.0,224.11413823341837,223.1436144770408,224.38723692602042,64.0,66.0,73.0,235.0,235.0,235.0,0.0
1684,0.651685393258427,2884.5,241.74477838010205,241.14066485969389,241.45916374362244,83.0,72.0,75.0,250.0,250.0,250.0,0.0
1685,0.7702702702702703,2284.5,226.1935188137755,225.74459901147958,226.0513990752551,92.0,82.0,86.0,234.0,234.0,235.0,0.0
1686,1.025,3300.5,242.8570631377551,244.10740194515307,242.9055325255102,75.0,72.0,76.0,253.0,253.0,255.0,0.0
1687,1.0574712643678161,3153.0,236.48732461734693,235.29701450892858,236.50725446428572,68.0,62.0,70.0,246.0,246.0,246.0,0.0
1688,1.1156462585034013,7779.5,196.22036431760205,194.15561224489795,195.6885363520408,48.0,37.0,45.0,213.0,213.0,214.0,3.0
1689,1.0125,2752.0,244.62569754464286,244.47991071428572,244.6209343112245,92.0,87.0,89.0,253.0,253.0,254.0,0.0
1690,0.7835820895522388,6026.5,209.74370216836735,207.70842633928572,209.28132971938774,66.0,53.0,63.0,225.0,225.0,225.0,3.0
1691,1.1929824561403508,6316.5,222.9765625,221.6617506377551,222.94754464285714,51.0,50.0,55.0,240.0,240.0,240.0,2.0
1692,0.5099009900990099,6186.5,217.35497050382654,215.3431321747449,217.73022959183675,44.0,46.0,54.0,236.0,236.0,236.0,2.0
1693,1.3837209302325582,5167.5,230.05881297831633,229.83657525510205,229.77694515306123,39.0,44.0,39.0,247.0,247.0,247.0,1.0
1694,0.7916666666666666,2334.5,226.6213528380102,226.17432637117346,226.43985172193877,92.0,81.0,86.0,235.0,235.0,235.0,0.0
1695,1.0212765957446808,4118.0,216.34050143494898,213.20742984693877,215.2204440369898,85.0,48.0,66.0,228.0,228.0,229.0,4.0
1696,1.3928571428571428,7927.0,218.8720703125,216.61654974489795,218.21657764668367,56.0,48.0,53.0,239.0,239.0,239.0,3.0
